05/04 06:26:00 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: edu.umich.eecs.tac.props.AdvertiserInfo@bc76a1c1
05/04 06:28:50 INFO OrOmerShelly.Coordinator|Day 17 ended. Starting next day
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18 :BankStatus[-2.478600]
05/04 06:29:00 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2284.0, effectiveBid=2065.483246690637] CampaignAuctionReportEntry [actualBid=2721.0, effectiveBid=2622.8826640816005])
05/04 06:29:00 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18: Campaign opportunity - Campaign ID 456046112: day 20 to 22 [FEMALE, LOW_INCOME], reach: 12500 coefs: (v=2.0, m=1.5)
05/04 06:29:00 INFO OrOmerShelly.Coordinator|****=== ESPECIALLY CRAFTED ===****
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18: Campaign total budget bid: 3311.1253822910808
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18: Adjusting ucs bid: was 0.14576090094666197 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.1724922230911653
05/04 06:29:00 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18 : Simulation Status Received
05/04 06:29:00 WARNING OrOmerShelly.Coordinator|BidBundle is null!
05/04 06:29:00 INFO OrOmerShelly.Coordinator|Day 18 ended. Starting next day
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19 :BankStatus[-2.624400]
05/04 06:29:10 INFO OrOmerShelly.OOSAgent|UNKNOWN Message Received: (CampaignAuctionReport CampaignAuctionReportEntry [actualBid=2318.0, effectiveBid=2234.4145591110437])
05/04 06:29:10 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19: Campaign opportunity - Campaign ID 1429333655: day 21 to 25 [HIGH_INCOME, YOUNG], reach: 6250 coefs: (v=2.0, m=1.5)
05/04 06:29:10 INFO OrOmerShelly.Coordinator|****=== ESPECIALLY CRAFTED ===****
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19: Campaign total budget bid: 1015.5096011066831
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19: Adjusting ucs bid: was 0.1724922230911653 level reported: 0.47829690000000014 target: 0.9 adjusted: 0.12523787045732976
05/04 06:29:10 SEVERE OrOmerShelly.OOSAgent|Exception thrown while trying to parse message.java.lang.NullPointerException
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19 : Simulation Status Received
05/04 06:29:10 WARNING OrOmerShelly.Coordinator|BidBundle is null!
05/04 06:29:10 INFO OrOmerShelly.Coordinator|Day 19 ended. Starting next day
